start_id|end_id|workFrom
24189255813067|1055|2003
21990232561139|1557|2000
21990232561139|1559|2001
4555|544|2009
30786325579203|1312|2005
30786325579203|1010|2010
30786325579203|1317|2005
30786325579203|1305|2010
30786325579203|1311|2005
28587302324099|1176|2006
28587302324099|1561|2012
8796093026635|929|2005
8796093026635|517|2005
8796093026635|491|2005
8796093026635|509|2006
8796093026635|495|2005
30786325580971|1553|2009
30786325580971|1556|2008
30786325580971|1543|2008
30786325580971|1548|2010
2199023257915|458|2005
2199023257915|445|2003
2199023257915|478|2005
21990232556715|297|2003
21990232556715|298|2003
10995116279603|223|2001
21990232561971|8|2012
21990232561971|11|2012
10995116282627|544|2012
10995116282627|548|2012
10995116282627|777|2008
10995116282627|554|2010
10995116282627|538|2011
32985348836867|369|2008
32985348836867|356|2008
32985348836867|361|2009
32985348836867|364|2010
32985348836867|351|2010
19791209300483|897|2007
19791209300483|888|2000
17592186049683|758|2003
30786325581523|581|2005
32985348840083|952|2003
15393162796387|905|2002
32985348838859|1239|2005
32985348838859|1243|2005
6597069770779|920|2004
6597069770779|911|2004
6597069773555|1332|2007
10995116281187|810|2009
10995116281187|812|2008
21990232556203|160|2006
21990232556203|181|2007
21990232556203|170|2006
13194139540139|937|2011
13194139540139|938|2012
19791209303539|818|2012
19791209303539|819|2009
19791209303539|821|2001
24189255817659|720|2006
24189255817659|724|2005
24189255817659|726|2006
21990232556763|549|2006
21990232556763|538|2005
21990232556763|539|2005
6597069773299|928|2002
6597069773299|934|2003
6597069773299|935|2003
6597069773299|938|2004
6597069773299|909|2003
37383395350531|561|2002
37383395350531|581|2002
37383395350531|583|2001
37383395350531|587|2001
37383395350531|556|2002
28587302327451|729|2009
6597069769123|1076|2009
6597069769123|1078|2008
6597069769123|1034|2009
6597069769123|1035|2008
6597069769123|1067|2009
30786325582755|929|2007
28587302325731|936|2003
6597069766867|513|2009
6597069766867|497|2008
6597069766867|501|2010
6597069766867|509|2008
21990232560339|897|2009
21990232560339|891|2011
21990232560339|893|2010
10995116283707|578|2000
10995116283707|585|2000
10995116283707|571|1999
26388279070547|933|2002
26388279070547|887|2002
26388279070547|907|2002
26388279070547|909|2004
26388279070547|927|2003
35184372095035|897|2006
4398046515075|451|2011
4398046515075|485|2012
4398046515075|472|2012
4398046515075|478|2008
15393162795347|54|2001
15393162795347|77|2001
30786325577899|544|2002
30786325577899|945|2004
30786325577899|552|2002
30786325577899|538|2003
30786325577899|541|2002
26388279071427|547|2005
26388279071427|550|2005
19791209303467|1560|2006
15393162789419|931|2002
15393162789419|933|2001
15393162789419|729|2003
15393162789419|923|2002
15393162789419|925|2001
37383395351875|915|2012
6597069767931|1409|2011
6597069767931|1395|2010
6597069767931|1391|2011
26388279066763|863|2006
4398046511323|1153|2003
4398046511323|487|2002
4398046511323|444|2003
15393162792187|976|2005
15393162792187|979|2006
15393162792187|972|2006
6139|1229|2003
6139|1230|2003
21990232561875|777|2011
19791209303003|549|2003
19791209303003|550|2004
19791209303003|552|2004
19791209303003|543|2002
19791209307859|672|2007
19791209307859|664|2009
4398046516219|544|2005
4398046516219|553|2005
32985348840747|544|2008
32985348840747|549|2010
32985348840747|538|2009
32985348840747|543|2008
91|547|2007
91|549|2007
91|774|2004
91|552|2009
21990232555915|146|1999
21990232555915|181|2008
21990232555915|152|2010
21990232555915|140|2000
21990232555915|175|2002
26388279070091|933|1999
30786325582907|944|2000
30786325582907|945|2000
30786325582907|946|2000
30786325582907|941|2000
8796093029555|226|2007
15393162795699|913|2008
15393162795699|548|2008
15393162795699|932|2007
4398046517139|1526|2007
15393162795747|198|2004
15393162795747|199|2004
15393162795747|202|2003
15393162795747|203|2004
13194139540819|208|2009
13194139540819|206|2009
13194139540819|207|2007
4398046514907|1168|2003
21990232561523|545|2009
21990232561523|546|2008
2199023255731|915|2007
2199023255731|933|2006
8796093026195|545|2004
8796093026195|549|2004
8796093026195|543|2005
1987|546|2004
26388279071451|919|2002
32985348839875|909|2005
6597069772155|146|2007
6597069772155|162|2008
6597069772155|135|2006
6597069772155|139|2007
6597069772155|159|2007
28587302324603|1319|2011
28587302324603|1307|2011
2199023257355|144|2010
2199023257355|166|2005
2199023257355|151|2007
2199023257355|152|2006
2199023257355|169|2008
8796093029363|992|2004
8796093029363|993|2003
8796093029363|994|2004
8796093029363|996|2004
8796093029363|987|2003
4398046514931|144|2005
4398046514931|160|2003
4398046514931|149|2005
4398046514931|135|2004
4398046514931|183|2004
28587302324195|400|2004
28587302324195|399|2005
32985348833587|758|2005
32985348833467|560|2009
32985348833467|586|2010
32985348833467|587|2010
37383395347771|550|2007
37383395347771|540|2009
24189255812595|770|2010
24189255812595|761|2009
10995116283067|921|2009
10995116283067|924|2009
35184372094291|545|2003
35184372094291|550|2004
35184372094291|541|2003
4398046514763|977|2001
4398046514763|971|2001
17592186051147|552|2005
30786325583795|1509|2009
30786325583795|1462|2012
30786325583795|1480|2011
17592186051507|385|2000
17592186051507|373|1999
17592186051507|393|2000
37383395352155|1333|2009
37383395352155|1350|2010
37383395352155|1335|2011
4398046513267|1557|2012
4398046513267|1558|2010
4398046513267|1559|2010
30786325581403|908|2001
13194139537915|896|2007
13194139537915|887|2008
13194139537915|891|2008
13194139537915|894|2008
13194139534683|1488|2005
13194139534683|1443|2005
13194139534683|1512|2003
13194139534683|1514|2005
13194139534683|1470|2004
5683|897|2006
5683|1400|2005
5683|889|2006
5683|891|2006
19791209303155|768|2007
19791209303155|769|2008
19791209303155|760|2012
19791209303155|764|2011
19791209303155|766|2010
32985348834363|720|2008
32985348834363|723|2008
32985348834363|725|2008
32985348834363|726|2009
32985348834363|718|2008
13194139538035|826|2005
13194139538035|827|2003
15393162794259|994|2009
15393162794259|997|2009
15393162794259|991|2007
30786325577731|1043|2004
30786325577731|999|2004
30786325577731|1033|2005
37383395349395|1174|2004
37383395349395|1175|2004
37383395349395|1179|2004
37383395349395|1180|2004
35184372090283|937|2009
1267|1376|2001
1267|480|2001
1267|456|2001
1267|458|2000
13194139535723|892|2006
8796093028715|1226|2002
6597069767531|554|2007
6597069770899|519|2007
6597069770899|521|2007
2199023258267|891|2009
2199023258267|895|2003
15393162790555|703|2001
4398046513891|485|2003
8796093030035|1089|2008
8796093030035|1106|2008
8796093030035|1079|2008
8796093030035|1068|2008
10995116284163|116|2004
10995116284163|887|2004
10995116284163|892|2004
10995116284163|894|2005
4398046512867|548|2008
4398046512867|1183|2008
2199023258851|546|2010
2199023258851|550|2008
2199023258851|540|2012
26388279070355|1559|2005
28587302326939|913|2004
28587302326939|923|2004
6597069770139|564|2009
6597069770139|1321|2009
6597069770139|1323|2009
6597069770139|1325|2009
24189255818883|448|2010
24189255818883|453|2007
24189255818883|485|2012
24189255818883|461|2006
24189255818883|445|2008
2199023259419|729|2003
13194139535259|810|2005
10995116278403|921|2010
10995116278403|922|2011
28587302326683|1088|2012
28587302326683|1108|2011
28587302326683|1046|2012
28587302326683|1053|2010
28587302326683|1102|2011
21990232559499|914|2001
8796093027331|913|2000
8796093027331|933|2000
8796093027331|935|2001
8796093027331|926|2000
8796093027331|911|2001
24189255817419|944|2008
24189255817419|947|2009
24189255817419|948|2008
24189255817419|939|2007
24189255817419|941|2007
21990232562379|70|2010
2199023258827|546|2000
19791209300371|929|2004
19791209307243|1458|2004
19791209307243|1461|2007
19791209307243|1526|2009
19791209307243|1514|2004
19791209307243|538|2004
15393162788971|698|2003
8796093029459|1156|2008
8796093029459|923|2008
8796093029459|924|2008
8796093029459|926|2008
19791209300867|1569|2011
19791209300867|1573|2011
19791209300867|1574|2011
17592186046699|809|2008
17592186046699|810|2008
17592186046699|12|2009
17592186046699|813|2008
21990232557932|932|2003
692|26|2000
35184372095924|804|2003
35184372095924|791|2002
35184372095924|793|2002
35184372095924|795|2003
30786325582516|241|2001
30786325582516|235|2005
30786325582516|238|2011
19791209307316|544|2006
19791209307316|545|2006
35184372092228|931|2001
35184372092228|920|2001
30786325579756|759|2003
24189255814636|961|2005
24189255814636|962|2005
24189255814636|950|2005
30786325584572|1193|2000
30786325584572|1197|1999
35184372091052|1558|2007
35184372091052|1561|2007
17592186047516|484|1999
17592186047516|456|2000
7412|993|2003
7412|996|2002
7412|988|2004
21990232557812|1104|2006
21990232557812|1091|2006
21990232557812|1032|2007
21990232557812|1085|2006
21990232557812|1055|2006
19791209305204|937|2010
21990232560780|296|2003
21990232560780|297|2002
21990232560780|298|2002
37383395345220|155|2011
37383395345220|172|2009
37383395345220|157|2009
37383395349348|887|2003
37383395349348|888|2003
37383395349348|890|2004
140|1416|2008
10995116280252|540|2010
10995116280252|541|2009
28587302329044|825|2008
28587302329044|826|2008
28587302329044|827|2008
5660|1014|2004
5660|1021|2004
5660|1022|2004
32985348838220|1560|2011
32985348838220|1561|2009
6597069774524|554|2002
10995116285100|1558|2009
4398046515404|1232|2004
4398046515404|1234|2004
4398046515404|1231|2003
15393162789068|475|2005
15393162789068|461|2009
26388279070380|1557|2009
26388279070380|1560|2009
30786325579204|971|2007
30786325579204|972|2007
30786325579204|974|2007
4508|1523|2008
4508|1466|2009
2468|454|2003
2199023258532|928|2004
2199023258532|914|2004
2199023258532|938|2004
2199023258532|908|2004
15393162795724|997|2001
15393162795724|1567|2005
10995116280772|912|2006
10995116280772|906|2005
10995116280772|907|2005
30786325585540|552|2009
30786325585540|554|2010
30786325585540|539|2009
30786325585540|540|2009
15393162792068|1002|2005
2199023259636|946|2009
2199023259636|552|2010
2199023259636|553|2006
2199023259636|538|2001
2199023259636|542|2006
19791209307484|889|2004
19791209307484|890|2003
8796093024044|544|2001
8796093024044|547|2002
8796093024044|553|2002
10995116285244|230|2005
10995116285244|248|2007
10995116285244|218|2006
5948|1420|2011
26388279069204|1329|2012
26388279069204|1346|2011
26388279069204|1332|2012
26388279069204|1350|2012
6597069767556|66|2002
21990232557172|1118|2005
24189255814300|1557|2010
24189255814300|1559|2010
24189255814300|1561|2010
30786325581428|918|2003
6597069767108|934|2001
6597069767108|920|2001
6597069767108|937|2001
6597069767108|907|2001
10995116281332|544|2012
10995116281332|549|2011
10995116281332|553|2012
10995116281332|538|2011
6597069767980|544|2004
6597069767980|551|2003
6597069767980|539|2002
6597069767980|1005|2004
21990232556860|178|2006
21990232556860|168|2012
21990232556860|143|2004
19791209301612|216|2010
37383395346596|1558|2003
37383395346596|1559|2004
37383395346596|1560|2004
37383395346596|398|2003
6597069770300|387|2005
6597069770300|374|2004
6597069770300|381|2004
6597069770300|382|2005
28587302328620|824|2007
15393162790460|909|2011
15393162790460|911|2010
8796093028620|905|2005
28587302327716|1110|2009
19791209303844|545|2004
19791209303844|547|2004
19791209303844|543|2002
5492|809|2008
37383395346324|924|2001
37383395346324|909|2000
24189255813924|912|2004
24189255813924|915|2003
24189255813924|937|2002
24189255813924|910|2004
24189255813924|926|2003
21990232559788|1505|2007
21990232559788|1531|2007
13194139539244|1459|2011
21990232559404|1089|2008
21990232559404|1059|2003
21990232559404|1092|2007
21990232559404|1029|2008
21990232559404|1032|2005
30786325584044|1025|2009
30786325584044|1073|2011
30786325584044|1059|2010
30786325584044|1076|2010
30786325584044|1053|2009
26388279071764|1001|2000
26388279071764|1002|2001
24189255815852|897|2004
24189255815852|891|2011
24189255815852|894|2004
13194139534828|960|2004
13194139534828|965|2003
13194139534828|966|2003
13194139534828|968|2004
13194139534828|958|2005
19791209306732|400|2006
19791209306732|399|2006
19791209305772|552|2008
19791209305772|538|2009
19791209305772|540|2012
19791209305772|543|2008
37383395352276|538|2008
21990232557484|547|2008
21990232557484|550|2001
21990232557484|542|2006
15393162790060|1568|2008
8796093024780|1541|2010
17592186045788|1569|2010
17592186045788|1574|2008
8796093029460|663|2009
8796093029460|621|2008
8796093029460|654|2008
30786325585420|352|2008
30786325585420|358|2010
30786325585420|362|2008
15393162793316|118|2004
15393162793316|119|2005
15393162793316|111|2004
15393162793124|1226|2010
15393162793124|1227|2009
15393162793124|1228|2006
15393162793124|1229|2009
37383395351756|1504|2005
37383395351756|1524|2005
13194139535652|917|2003
13194139535652|934|2004
13194139535652|920|2003
13194139535652|908|2004
524|1014|2001
524|1022|2000
32985348840228|905|2008
32985348840228|938|2008
884|915|2013
884|932|2013
884|922|2013
884|926|2012
884|463|2011
13194139540964|546|2005
13194139540964|541|2006
13194139534468|225|2012
13194139534468|234|2012
13194139534468|237|2011
15393162795468|897|2004
15393162795468|893|2004
24189255813804|1153|2010
24189255813804|1169|2011
24189255813804|1166|2011
6597069771212|548|2009
6597069771212|541|2009
32985348839020|913|2005
32985348839020|926|2006
8796093027500|896|2006
13194139540428|914|2006
13194139540428|932|2007
13194139540428|917|2007
13194139540428|934|2007
13194139540428|938|2006
2199023256540|544|2009
2199023256540|539|2009
2199023261652|674|2004
28587302324604|912|2008
28587302324604|914|2006
28587302324604|932|2005
28587302325124|1474|2009
28587302325124|1476|2011
28587302325124|1529|2010
28587302325124|1465|2009
13194139539316|548|2002
13194139539316|551|2002
13194139539316|552|2003
13194139539316|553|2001
13194139539316|539|2002
21990232561116|918|2007
32985348836868|928|2001
32985348836868|913|2001
32985348836868|920|2001
32985348836868|909|2001
32985348836868|910|2001
21990232556036|758|2002
21990232556036|719|2002
37383395349276|550|2011
37383395349276|551|2010
37383395349276|542|2010
4398046514836|916|2009
4398046514836|919|2010
4398046514836|936|2009
4398046514836|908|2009
4398046514836|925|2008
13194139536788|208|2012
13194139536788|205|2011
13194139536788|206|2012
13194139536788|207|2010
8796093024660|598|2007
28587302328644|786|2004
8796093028452|1088|2010
8796093028452|1041|2012
8796093028452|1043|2011
8796093028452|1076|2009
8796093028452|1061|2011
2199023260260|410|1998
2199023256596|799|2010
2199023256596|783|2008
6597069768860|781|2005
37383395346276|360|2010
37383395346276|347|2010
37383395346276|348|2010
37383395346276|351|2009
8796093023900|598|2010
8796093023900|603|2009
8796093023900|591|2009
17592186050068|809|2006
17592186050068|810|2007
17592186050068|811|2006
21990232560100|543|1999
2199023262636|1508|2008
2199023262636|1460|2008
2199023262636|1509|2008
6597069774100|538|2007
6597069774100|539|2006
6597069774100|540|2008
6597069774100|541|2007
19791209304292|256|1999
19791209304292|260|2000
19791209304292|613|2000
8796093024996|451|2004
8796093024996|472|2004
8796093024996|460|2004
26388279069132|112|2004
26388279069132|113|2003
26388279069132|111|2003
37383395348540|1296|2009
13194139538692|1011|2008
13194139538692|1241|2008
13194139538692|1017|2008
10995116284260|800|2005
10995116284260|785|2006
10995116284260|789|2005
10995116284260|796|2006
19791209307068|806|2011
19791209307068|779|2009
19791209307068|783|2012
10995116284444|1539|2010
10995116284444|900|2010
10995116284444|1541|2010
10995116284444|1545|2009
2199023261948|108|1998
2199023261948|207|1999
4398046512292|183|2009
2199023263052|579|2005
2199023263052|563|2004
2199023263052|586|2005
2199023263052|555|2006
30786325582780|896|2004
30786325582780|897|2005
30786325582780|891|2006
37383395348004|933|2011
24189255815060|545|2003
24189255815060|547|2005
24189255815060|550|2003
24189255815060|552|2003
24189255815060|538|2003
24189255815828|161|2005
24189255815828|174|2004
4398046514572|1|2010
4398046514572|2|2012
4398046514572|5|2010
4398046514572|6|2010
26388279073940|180|2006
26388279073940|181|2006
26388279073940|168|2006
26388279073940|157|2006
21990232556764|896|2005
21990232556764|897|2005
21990232556764|888|2006
21990232556764|892|2005
21990232556764|895|2005
26388279068892|296|2008
26388279068892|297|2009
26388279068892|298|2005
8796093027956|1202|2006
8796093027956|1189|2005
8796093027956|1215|2006
30786325581020|1140|2003
30786325581020|1156|2003
30786325581020|1160|2004
30786325581020|1161|2005
19791209305372|864|2007
19791209305372|865|2001
19791209305372|1567|2011
13194139534588|231|2004
13194139534588|239|2004
6597069767316|1297|2007
6597069767316|1298|2007
6597069767316|1302|2008
24189255814228|572|2004
28587302322260|1377|1999
28587302322260|1365|2000
28587302322260|1356|1999
28587302322260|1388|2000
28587302322260|1373|2000
28587302326300|1117|2004
28587302326300|1118|2005
4398046517996|1092|2008
4398046517996|1063|2008
15393162796596|1568|2003
15393162796596|1567|2003
5420|600|2006
5420|601|2005
35184372090908|400|2007
37383395348148|897|2000
37383395348148|887|2000
37383395348148|888|2000
37383395348148|890|2000
8796093026828|929|2006
8796093026828|919|2007
35184372091436|917|2008
35184372091436|934|2010
35184372091436|935|2009
35184372091436|905|2009
35184372091436|938|2010
4398046511900|549|2000
4398046511900|551|2002
4398046511900|554|2000
19791209303108|0|2000
19791209303108|1|2001
19791209303108|3|2001
19791209303108|6|2000
28587302327620|824|2010
28587302327620|826|2011
28587302327620|827|2011
24189255814612|609|2010
24189255814612|612|2012
24189255814612|613|2012
24189255814612|616|2011
32985348838620|538|2009
15393162789756|546|2008
15393162789756|551|2009
15393162789756|552|2011
26388279068636|642|2011
26388279068636|661|2012
26388279068636|636|2012
24189255812428|1014|2005
24189255812428|1020|2006
35184372093668|758|2003
35184372093668|1558|2003
35184372093668|1227|2002
15393162793076|960|2000
15393162793076|963|1999
15393162793076|966|2001
35184372094964|1521|2011
35184372094964|1525|2006
35184372094964|1484|2005
4398046516924|27|2009
4398046516924|28|2009
26388279068660|1495|2005
8796093024068|944|2004
17592186049948|436|2003
17592186049948|428|2003
17592186049948|430|2003
17592186049948|431|2004
35184372095108|64|2006
35184372095108|38|2011
35184372095108|40|2011
8796093028292|550|2004
8796093028292|554|2003
26388279067196|677|2008
26388279067196|678|2008
26388279067196|665|2007
26388279067196|682|2008
17592186045260|865|2007
17592186045260|1560|2007
17592186045260|957|2009
19791209305252|1362|2006
19791209305252|1380|2006
19791209305252|1384|2005
19791209305252|1386|2006
19791209305252|1358|2005
6597069768428|1492|2003
6597069768428|1508|2004
6597069768428|1466|2004
6597069768428|1469|2003
30786325580412|163|2012
30786325580412|164|2002
30786325580412|137|2009
30786325580412|139|2009
28587302325372|553|2003
35184372091076|177|2001
35184372091076|146|2001
35184372091076|165|2002
2199023260148|265|2005
2199023260148|281|2006
7004|904|2010
7004|937|2008
7004|923|2008
30786325579612|672|2004
30786325579612|668|2006
30786325579612|671|2000
2199023263356|562|2006
2199023263356|564|2005
2199023263356|570|2005
2199023263356|556|2005
2199023263356|573|2006
13194139534564|930|2008
13194139534564|915|2011
13194139534564|920|2012
13194139534564|907|2010
13194139534564|908|2007
15393162790628|1001|2007
15393162790628|1002|2012
668|434|2004
668|420|2004
668|441|2004
19791209304532|538|2010
19791209304532|540|2012
19791209304532|542|2012
21990232561756|465|2003
21990232561756|442|2004
21990232561756|479|2003
8796093027644|865|1998
8796093027644|550|1999
8796093027644|540|1999
8796093027644|541|1998
980|961|2010
980|953|2010
980|954|2009
980|958|2009
37383395349740|706|2002
32985348833844|578|2002
32985348833844|562|2002
32985348833844|567|2002
32985348833844|584|2001
24189255816588|921|2006
17592186049084|609|2012
17592186049084|610|2009
17592186049084|611|2010
13194139540188|960|2013
13194139540188|968|2012
8796093029868|1298|2011
8796093029868|1299|2012
8796093029868|1300|2010
8796093029868|1301|2011
10995116278820|484|2001
10995116278820|472|2000
10995116282580|1557|1999
10995116282580|1558|1999
10995116282580|1559|1999
10995116282580|1561|2000
30786325585468|546|2007
30786325585468|547|2008
30786325585468|723|2003
30786325585468|1109|2004
4398046516948|1369|2004
4398046516948|1385|2005
5276|1488|2009
5276|1457|2009
5276|729|2009
5276|1501|2009
26388279067844|140|2002
2199023263308|1118|2007
32985348833372|1117|2009
32985348833372|1118|2008
4398046515196|546|2008
4398046515196|551|2008
4398046515196|397|2007
4398046515196|543|2009
2199023262812|1568|2009
2199023262812|1567|2007
15393162791124|33|2007
15393162791124|23|2006
15393162791124|28|2007
6597069773316|979|2004
6597069773316|969|2003
6597069773316|974|2003
28587302323460|1313|2006
37383395344700|1561|2001
3668|538|2003
3668|554|2003
3668|539|2003
3548|547|2010
3548|982|2010
4398046513700|916|2005
4398046513700|935|2004
4398046513700|922|2003
4398046513700|925|2003
15393162793548|930|2004
15393162793548|938|2004
4398046517588|990|2004
10995116283732|988|2010
19791209300132|453|2000
19791209300132|459|2000
19791209300132|443|2001
19791209300132|478|2000
24189255816188|539|2003
4398046516780|544|2004
4398046516780|548|2004
4398046516780|550|2004
4398046516780|551|2003
4398046516780|538|2003
6597069771820|313|2006
32985348838404|779|2006
21990232563204|646|2003
4398046513388|896|2003
4398046513388|897|2002
4398046513388|889|2002
4398046513388|895|2002
26388279067100|930|2008
26388279067100|915|2008
26388279067100|931|2008
4398046517396|117|2010
4398046517396|119|2010
4398046517396|111|2010
26388279067796|1104|2012
28587302326868|1296|2008
2199023258196|1091|2008
2199023258196|1033|2010
2199023258196|1097|2009
2199023258196|1053|2009
28587302323860|541|2008
5252|1560|2002
15393162791388|544|2006
15393162791388|549|2010
15393162791388|554|2008
35184372093308|1226|1999
35184372093308|1229|1999
35184372093308|14|2000
35184372093308|1230|2000
24189255812076|960|2008
24189255812076|966|2012
24189255812076|968|2008
24189255812076|955|2009
24189255812076|959|2012
35184372096140|549|2005
35184372096140|550|2005
35184372096140|554|2005
35184372096140|620|2007
35184372096140|543|2006
10995116280700|1558|2002
10995116280700|1561|2002
30786325583900|561|2005
30786325583900|579|2005
30786325583900|567|2004
30786325583900|556|2003
13194139540604|913|2010
13194139540604|915|2009
13194139540604|936|2010
13194139540604|908|2010
13194139540604|925|2009
35184372094556|281|2009
35184372094556|265|2009
35184372094556|1338|2008
35184372094556|286|2008
28587302325172|470|2003
28587302325172|459|2005
37383395349596|379|2004
30786325580700|1445|2008
15393162788996|399|2012
13194139535164|296|2007
13194139535164|298|2007
2876|296|2008
2876|297|2012
2876|298|2012
30786325585396|1318|2006
15393162796012|962|2009
15393162796012|949|2009
15393162796012|966|2009
15393162796012|968|2008
15393162796012|953|2008
19791209306804|402|2009
19791209306804|406|2008
19791209306804|407|2007
17592186050740|916|2008
17592186050740|935|2008
17592186050740|924|2007
17592186050740|908|2007
17592186050740|925|2007
32985348838740|513|2000
32985348838740|493|2001
28587302326156|800|2011
28587302326156|805|2012
28587302326156|792|2011
28587302326156|808|2012
28587302326156|796|2012
24189255812684|547|2002
24189255812684|550|2002
24189255812684|554|2003
32985348840204|928|2009
32985348840204|936|2009
32985348840204|910|2009
37383395345340|939|2011
37383395345340|940|2010
35184372089276|922|2010
35184372089276|908|2011
35184372089276|910|2011
17592186049516|240|2007
17592186049516|220|2007
17592186049516|237|2006
13194139537388|67|2001
13194139537388|68|2001
13194139537388|62|2001
1460|540|2013
19791209301924|178|2006
19791209301924|148|2007
19791209301924|140|2007
7628|541|2008
15393162793932|665|2005
15393162793932|669|2004
37383395344412|1248|2009
24189255811220|923|2007
24189255811220|907|2007
24189255811220|927|2007
19791209305516|562|2011
19791209305516|587|2009
30786325579108|986|2003
30786325579108|988|2005
3956|672|2004
3956|675|2004
3956|665|2003
3956|681|2003
24189255815596|913|2009
13194139538788|673|1999
13194139538788|675|2000
13194139538788|677|2000
15393162795940|909|2005
2199023259588|538|2007
15393162793909|467|2007
26388279068085|1002|2003
15393162788901|912|2009
15393162788901|932|2012
15393162788901|919|2010
19791209302717|865|2007
24189255813781|1568|2012
21990232555725|912|2008
21990232555725|938|2007
24189255815085|1568|2003
2199023255973|1549|2004
7509|1084|2011
5133|865|2006
5133|1055|2006
28587302325773|1412|2005
28587302325773|1402|2005
32985348840893|940|2010
24189255814397|888|2005
19791209304413|401|2004
19791209304413|402|2003
19791209304413|408|2003
35184372090957|112|2005
15393162793837|757|2001
10995116285101|371|1999
10995116285101|391|2009
10995116285101|380|2006
2199023260845|676|2004
2199023260845|666|2004
2199023260845|669|2005
32985348837373|1314|2007
32985348837373|1307|2005
28587302326661|929|2011
28587302326661|931|2005
28587302326661|933|2004
28587302326661|908|2012
28587302326661|910|2004
13194139537725|1113|2000
26388279067965|887|2004
26388279067965|891|2003
26388279067965|892|2004
26388279067965|893|2003
4941|544|2003
4941|547|2002
4941|550|2003
4941|543|2004
15393162789469|833|2002
15393162789469|835|2002
15393162789469|842|2001
28587302328853|561|2007
28587302328853|564|2006
28587302328853|580|2006
15393162790301|465|2003
15393162790301|452|2004
32985348834013|861|2003
32985348834013|862|2002
32985348834013|863|2001
13194139537629|195|2005
13194139537629|196|2005
13194139537629|202|2004
13194139533597|58|2011
10995116278621|400|2000
10995116278621|399|2001
8796093029485|539|2005
8796093029485|541|2005
4398046514981|1360|2005
4398046514981|1379|2005
4398046514981|1416|2005
4398046514981|1354|2006
32985348838693|962|2007
32985348838693|955|2008
30786325583341|481|2007
30786325583341|472|2003
30786325583341|458|2011
30786325583341|463|2004
21990232556373|546|2009
21990232556373|549|2009
21990232556373|538|2008
21990232556373|554|2009
10995116278989|1523|2002
10995116278989|1479|2002
10995116278989|1487|2002
28587302328925|569|2001
28587302328925|571|2001
28587302328925|575|2000
15393162788877|1331|2009
15393162788877|1333|2009
15393162788877|1337|2010
15393162788877|1340|2010
15393162788877|1341|2009
6597069767789|480|2007
6597069767789|452|2009
6597069767789|457|2007
6597069767789|444|2008
6597069767789|445|2008
15393162790677|549|2010
15393162790677|542|2009
8796093022677|1558|2004
8796093022677|1560|2003
8796093022677|1561|2003
4398046512749|933|2006
4398046512749|937|2008
4398046512749|925|2008
26388279068325|964|2000
26388279068325|949|2000
26388279068325|951|2000
26388279068325|968|1999
19791209305589|195|2001
19791209305589|200|2000
6597069769621|348|2004
4398046513557|553|2005
4398046513557|554|2005
4398046513557|540|2005
4398046513557|541|2005
2199023258389|918|2002
2199023258389|923|2003
30786325580829|480|2008
30786325580829|460|2008
8796093028381|1264|2002
8796093028381|1265|2002
8796093028381|1250|2003
8796093028381|1254|2002
8796093028381|1240|2003
37383395345053|1233|2007
37383395345053|769|2006
10995116279701|1179|2002
17592186047013|924|2007
13194139535365|1009|2004
13194139535365|1010|2007
13194139535365|998|2008
13194139535365|1229|2012
21990232562381|932|2010
21990232562381|922|2009
21990232562381|924|2009
21990232560269|758|2004
21990232558709|932|2002
15393162790013|291|2010
15393162790013|283|2008
15393162790013|285|2009
15393162790013|286|2009
15393162790013|270|2008
2199023257725|1474|2000
2199023257725|1523|2000
2199023257725|1508|2001
2199023257725|1525|2001
2199023257725|1500|2001
21990232561021|1001|2008
37383395351221|296|2004
37383395351221|297|2003
21990232561645|50|2006
4398046517165|802|2007
4398046517165|788|2009
4398046517165|808|2008
4398046517165|795|2009
26388279069613|292|2008
10995116284333|887|2001
10995116284333|888|2001
10995116284333|894|2002
8796093022869|1117|2004
8796093022869|1118|2004
21990232561285|896|2005
21990232561285|887|2005
21990232561285|888|2005
21990232561285|893|2005
21990232561285|894|2005
10995116278005|1001|2007
35184372095733|905|2008
35184372095733|922|2008
35184372095733|907|2008
13194139535461|551|2009
13194139535461|539|2003
13194139535461|541|2001
13194139535461|542|2001
17592186046221|1559|2000
17592186046221|1560|2000
17592186046221|1561|1999
24189255811365|1029|2005
24189255811365|1101|2006
28587302324389|809|2008
28587302324389|812|2008
19791209305421|1136|2003
19791209305421|969|2003
19791209305421|973|2002
19791209305421|975|2002
35184372095565|431|2004
4269|760|2010
4269|1304|2007
4269|763|2004
4269|764|2009
13194139536085|533|2009
13194139536085|534|2010
13194139536085|537|2010
30786325583949|994|2005
30786325583949|1449|2006
2199023255781|1200|2000
2199023255781|1186|2000
2199023255781|1197|2001
2199023255781|1215|2001
4398046517213|936|2008
4398046517213|925|2008
10995116280925|913|2011
10995116280925|934|2011
10995116280925|937|2011
10995116280925|907|2011
10995116280925|927|2011
30786325583269|826|2008
30786325583269|827|2008
19791209306661|888|2004
19791209306661|891|2004
19791209306661|894|2004
19791209306661|895|2004
8796093023949|922|2011
37383395347701|288|2001
37383395347701|275|2000
24189255811717|43|2009
693|1520|2009
693|1453|2008
693|1470|2009
693|1471|2009
693|1503|2008
15393162792117|548|2008
15393162792117|543|2008
8796093025549|304|2004
8796093025549|306|2004
